prot,lig,score
3hvj_protein,3hvj,0.77040815
2gst_protein,2gst,0.79798514
4qps_protein,4qps,0.3581489
4ks5_protein,4ks5,0.77047414
2i40_protein,2i40,0.4687787
4qz4_protein,4qz4,0.514804
3i7g_protein,3i7g,0.7375776
4bkj_protein,4bkj,0.80932933
2vtn_protein,2vtn,0.8115616
3g4k_protein,3g4k,0.8252467
3k3b_protein,3k3b,0.8228498
2wed_protein,2wed,0.72746885
2hdr_protein,2hdr,0.0
5vgy_protein,5vgy,0.94772255
3mkn_protein,3mkn,0.0
3c2u_protein,3c2u,0.0
3obx_protein,3obx,0.0
4zxx_protein,4zxx,0.90853083
1ua4_protein,1ua4,0.0
5thj_protein,5thj,0.556891
4lpf_protein,4lpf,0.0
4kox_protein,4kox,0.003698225
2avs_protein,2avs,0.66110355
5abf_protein,5abf,0.8576923
3lik_protein,3lik,0.5701087
1l5s_protein,1l5s,0.5844298
4c4h_protein,4c4h,0.615
1o4l_protein,1o4l,0.70415646
4elh_protein,4elh,0.683871
5ksx_protein,5ksx,0.048295453
3jqa_protein,3jqa,0.52715653
1d3v_protein,1d3v,0.9607062
1syh_protein,1syh,0.9914356
4r5y_protein,4r5y,0.92621356
6cdc_protein,6cdc,0.51634616
2qrg_protein,2qrg,0.9739446
2zxg_protein,2zxg,0.3238332
4lp6_protein,4lp6,0.10098774
4bi1_protein,4bi1,0.9959936
5u6d_protein,5u6d,0.69843566
1tmb_protein,1tmb,0.26456878
5sxm_protein,5sxm,0.53512734
3aqt_protein,3aqt,0.5040793
2j4g_protein,2j4g,0.95673877
4nbn_protein,4nbn,0.87028825
1o5m_protein,1o5m,0.8029061
3cbs_protein,3cbs,0.68429005
5oae_protein,5oae,0.0
4q6d_protein,4q6d,0.7137965
2ymt_protein,2ymt,0.6051492
4jfk_protein,4jfk,0.6576663
1pa9_protein,1pa9,0.6992868
4i7l_protein,4i7l,0.9645522
2ccc_protein,2ccc,0.47383177
4aif_protein,4aif,0.5053802
4yuy_protein,4yuy,0.59458077
3arv_protein,3arv,0.31967214
3pn3_protein,3pn3,0.004789272
4l2x_protein,4l2x,0.8327167
1d4j_protein,1d4j,0.30574742
4ymb_protein,4ymb,0.30274725
3i9g_protein,3i9g,0.3066202
3qrj_protein,3qrj,0.5249201
5ar8_protein,5ar8,0.5975892
4txc_protein,4txc,0.35768545
5du4_protein,5du4,0.0
5n9n_protein,5n9n,0.93794835
6dpt_protein,6dpt,0.6094848
6at0_protein,6at0,0.645
6hu3_protein,6hu3,0.81028366
6f6r_protein,6f6r,0.6767352
2yel_protein,2yel,0.8446372
3io7_protein,3io7,0.6441799
3q3t_protein,3q3t,0.090614185
3btc_protein,3btc,0.014897579
5mqv_protein,5mqv,0.18663394
6bh1_protein,6bh1,0.83269477
2d41_protein,2d41,0.8216808
1ctu_protein,1ctu,0.56364155
1b2m_protein,1b2m,0.17714454
4lxm_protein,4lxm,0.8835389
1jje_protein,1jje,0.8535076
6bfw_protein,6bfw,0.79930395
1n43_protein,1n43,0.97820723
4rn6_protein,4rn6,0.82056963
6bl1_protein,6bl1,0.9303483
5mgj_protein,5mgj,0.7222222
5ekm_protein,5ekm,0.68574107
4j0y_protein,4j0y,0.9703264
2ofu_protein,2ofu,0.4711679
2j7f_protein,2j7f,0.9930669
5nvv_protein,5nvv,0.7898383
1zs0_protein,1zs0,0.7546246
4myq_protein,4myq,0.85161746
4uwg_protein,4uwg,0.9411303
5k0j_protein,5k0j,0.95457697
2oaz_protein,2oaz,0.33874848
5uxn_protein,5uxn,0.00477707
5ctb_protein,5ctb,0.7026287
6en4_protein,6en4,0.0
3vhu_protein,3vhu,0.9
3wff_protein,3wff,0.9993206
4yo6_protein,4yo6,0.5430306
5ijr_protein,5ijr,0.7007874
3cqu_protein,3cqu,0.6493902
5h08_protein,5h08,0.91657335
5v7w_protein,5v7w,0.41960907
4inh_protein,4inh,0.745
1r9l_protein,1r9l,0.42992046
2ooh_protein,2ooh,0.25903293
4loy_protein,4loy,0.87726307
2v10_protein,2v10,0.7049296
5yr5_protein,5yr5,0.9008152
3ijh_protein,3ijh,0.23048048
1ol1_protein,1ol1,0.4506024
4m5n_protein,4m5n,0.39927185
4yym_protein,4yym,0.0
3g2v_protein,3g2v,0.0
1o79_protein,1o79,0.65786994
1o0d_protein,1o0d,0.6588146
1z6f_protein,1z6f,0.30807364
5tc0_protein,5tc0,0.887199
3hv7_protein,3hv7,0.95154816
4zyq_protein,4zyq,0.9093935
5klz_protein,5klz,0.8704819
3twp_protein,3twp,0.6480263
1urw_protein,1urw,0.6459764
3h9o_protein,3h9o,0.9647529
5etf_protein,5etf,0.03637602
5mi6_protein,5mi6,0.90432614
4kp4_protein,4kp4,0.0
4hzx_protein,4hzx,0.9630567
3ogp_protein,3ogp,0.77571166
1eub_protein,1eub,0.7551665
3k8q_protein,3k8q,0.8519794
5f3i_protein,5f3i,0.9880268
1yq7_protein,1yq7,0.86087865
4ocz_protein,4ocz,0.26364478
5h8b_protein,5h8b,0.9130886
5wkm_protein,5wkm,0.8683612
5t4v_protein,5t4v,0.57632744
2r3o_protein,2r3o,0.8427673
5f1j_protein,5f1j,0.98952097
5kdr_protein,5kdr,0.0
4oz3_protein,4oz3,0.09615385
5uiu_protein,5uiu,0.29920515
1m0b_protein,1m0b,0.5955285
2prj_protein,2prj,0.9848485
2j78_protein,2j78,0.9949187
2qwg_protein,2qwg,0.892
1hmr_protein,1hmr,0.48444444
6dgz_protein,6dgz,0.8945205
4awi_protein,4awi,0.26410788
4ufi_protein,4ufi,1.0
3udh_protein,3udh,0.635
4oaz_protein,4oaz,0.59075534
5ota_protein,5ota,0.8459507
6g84_protein,6g84,0.0
1gsf_protein,1gsf,0.0
1ny0_protein,1ny0,0.72196263
6chm_protein,6chm,0.19966762
5u5k_protein,5u5k,0.9354528
3iu7_protein,3iu7,0.9645477
4e3k_protein,4e3k,0.99070245
6epz_protein,6epz,0.7581325
4qlq_protein,4qlq,0.7483886
3l5c_protein,3l5c,0.15939045
5mgi_protein,5mgi,0.0
2r3k_protein,2r3k,0.959531
5jy0_protein,5jy0,0.0001321353
1wbn_protein,1wbn,0.6670168
2xkc_protein,2xkc,0.958021
2iko_protein,2iko,0.8509142
3t0b_protein,3t0b,0.99004686
4bhn_protein,4bhn,0.9706337
3vf3_protein,3vf3,0.04530276
5vcx_protein,5vcx,0.8765227
4bj8_protein,4bj8,0.933359
2r3l_protein,2r3l,0.9946013
3eyg_protein,3eyg,0.813413
5mk9_protein,5mk9,0.0
2ycq_protein,2ycq,0.74886876
5nk9_protein,5nk9,0.6270627
4bcj_protein,4bcj,0.94057727
2ay3_protein,2ay3,0.80432373
1g7q_protein,1g7q,0.25338802
2pmk_protein,2pmk,0.8757862
4mdt_protein,4mdt,0.09655612
3ttz_protein,3ttz,0.8742647
4nld_protein,4nld,0.46043
2on3_protein,2on3,0.0
4l33_protein,4l33,0.87956417
4m6u_protein,4m6u,0.82323235
4x2l_protein,4x2l,0.9962462
2gfj_protein,2gfj,0.47862318
3nrm_protein,3nrm,0.5197616
6eq3_protein,6eq3,0.96183205
3bl9_protein,3bl9,0.9979367
3iut_protein,3iut,0.74386084
5lgn_protein,5lgn,0.834
3pcu_protein,3pcu,0.67387986
3frz_protein,3frz,0.8199615
1efy_protein,1efy,0.5597015
5n99_protein,5n99,0.3487306
3v4j_protein,3v4j,0.0
2y8o_protein,2y8o,0.0
2xnn_protein,2xnn,0.7988771
6bqk_protein,6bqk,0.7555272
5qb1_protein,5qb1,0.85689044
3vw7_protein,3vw7,0.0007808433
3rk9_protein,3rk9,0.90229356
2ea4_protein,2ea4,0.82577807
1j4k_protein,1j4k,0.061728396
1u1w_protein,1u1w,0.0031813362
2whp_protein,2whp,0.9082734
1yz3_protein,1yz3,0.9305211
1soj_protein,1soj,0.4314236
5orj_protein,5orj,0.7230832
4alu_protein,4alu,0.8361759
4eh5_protein,4eh5,0.050188206
3hdn_protein,3hdn,0.14420849
5m6f_protein,5m6f,0.92427534
5fqp_protein,5fqp,0.9469086
4mha_protein,4mha,0.6489227
4gwk_protein,4gwk,0.0
3tl0_protein,3tl0,0.41649747
4yoj_protein,4yoj,0.88631576
4az2_protein,4az2,0.32200855
4h7q_protein,4h7q,0.9323944
4nau_protein,4nau,0.23385885
2x7t_protein,2x7t,0.20327869
4r93_protein,4r93,0.87214
1gym_protein,1gym,0.0
3r24_protein,3r24,0.8782258
4mz5_protein,4mz5,0.29355952
2tmn_protein,2tmn,0.8298611
3s0o_protein,3s0o,0.7362957
2vba_protein,2vba,0.044791665
4bzo_protein,4bzo,0.18633093
5g1p_protein,5g1p,0.46169356
2h2e_protein,2h2e,0.5913613
5amd_protein,5amd,0.18098511
3coh_protein,3coh,0.2343394
3w2o_protein,3w2o,0.58503896
3uol_protein,3uol,0.3408872
1yw2_protein,1yw2,0.26977187
5qav_protein,5qav,0.40052357
5jan_protein,5jan,0.0
5var_protein,5var,0.0
1ex8_protein,1ex8,0.0
3muk_protein,3muk,0.21922685
1fl3_protein,1fl3,0.20768283
4jkt_protein,4jkt,0.59519374
6c28_protein,6c28,0.0
4e93_protein,4e93,0.27703208
4o78_protein,4o78,0.3211781
1ghz_protein,1ghz,0.92897725
4h5d_protein,4h5d,0.9251515
5bnm_protein,5bnm,0.5622093
6dxg_protein,6dxg,0.0
4j44_protein,4j44,0.7929624
2ojf_protein,2ojf,0.67270666
1tom_protein,1tom,0.80674654
6exj_protein,6exj,0.3430937
1k1y_protein,1k1y,0.0
5hrw_protein,5hrw,1.0
6bd1_protein,6bd1,0.6636978
3v2n_protein,3v2n,0.72396964
1a07_protein,1a07,0.88447434
2i03_protein,2i03,0.5617359
3k3i_protein,3k3i,0.13261905
1c5q_protein,1c5q,1.0
3ind_protein,3ind,0.9965
2woq_protein,2woq,0.0
5lsc_protein,5lsc,0.48053393
5cp9_protein,5cp9,0.69603175
5eqp_protein,5eqp,0.89484125
3nf8_protein,3nf8,0.0
4c1c_protein,4c1c,0.76319873
5ye9_protein,5ye9,0.68343985
2bkt_protein,2bkt,0.5472603
1qf0_protein,1qf0,0.82102907
6cjh_protein,6cjh,0.29239568
5a4q_protein,5a4q,0.94562334
6cn6_protein,6cn6,0.8566667
5qa7_protein,5qa7,0.79477614
6fod_protein,6fod,0.80216426
4bzr_protein,4bzr,0.8215823
3uwo_protein,3uwo,0.9919355
3v9b_protein,3v9b,0.7197746
1iep_protein,1iep,0.79765016
4euo_protein,4euo,0.84472936
3mhm_protein,3mhm,0.7052419
4qtb_protein,4qtb,0.23717435
5ops_protein,5ops,0.96954024
3zvw_protein,3zvw,0.9049296
1kv2_protein,1kv2,0.7174242
1me3_protein,1me3,0.8051181
5ut4_protein,5ut4,0.050323866
5em7_protein,5em7,0.8169705
1maw_protein,1maw,0.3101852
4nan_protein,4nan,0.7878788
6f3d_protein,6f3d,0.9027778
2c4g_protein,2c4g,0.68221
3jzf_protein,3jzf,0.7592778
3o9v_protein,3o9v,0.97727275
2fzk_protein,2fzk,0.3819267
2fr3_protein,2fr3,0.6811306
4deg_protein,4deg,0.6548068
5lwe_protein,5lwe,0.0
4qw1_protein,4qw1,0.79848695
3su6_protein,3su6,0.75124896
4tmf_protein,4tmf,0.2251971
3vjl_protein,3vjl,0.7129514
3pp7_protein,3pp7,0.0
3g8i_protein,3g8i,0.88663745
4f6u_protein,4f6u,0.8635621
5u4d_protein,5u4d,0.18003513
4lxa_protein,4lxa,0.8183024
1ai4_protein,1ai4,0.99260753
5d45_protein,5d45,0.9532847
4w9p_protein,4w9p,0.77124184
6ajg_protein,6ajg,0.71164775
5jgd_protein,5jgd,0.69982797
2piy_protein,2piy,0.82929516
4mao_protein,4mao,0.2059937
2e9n_protein,2e9n,0.56509626
6h77_protein,6h77,0.84118235
2wev_protein,2wev,0.6718946
1wum_protein,1wum,0.84
5lhi_protein,5lhi,0.6345368
1ove_protein,1ove,0.869774
5a4c_protein,5a4c,0.2693314
5xgh_protein,5xgh,0.4756461
6f8t_protein,6f8t,0.49402824
2zgx_protein,2zgx,0.9263869
5mek_protein,5mek,0.0
1zge_protein,1zge,0.7359813
2gsu_protein,2gsu,0.0
2fky_protein,2fky,0.8608774
3d14_protein,3d14,0.14285715
4e6c_protein,4e6c,0.0
1fmb_protein,1fmb,0.17203563
4ab9_protein,4ab9,0.6592262
4awo_protein,4awo,0.21739793
3zsy_protein,3zsy,0.79904634
2xx4_protein,2xx4,0.91678834
2wn9_protein,2wn9,0.91325533
5l17_protein,5l17,0.86724657
4mxa_protein,4mxa,0.91848487
5ivs_protein,5ivs,0.5208333
6fu5_protein,6fu5,0.48078585
3o95_protein,3o95,0.9445793
6fc6_protein,6fc6,0.0
4m2w_protein,4m2w,0.9293103
1ga9_protein,1ga9,0.8523689
1v48_protein,1v48,0.47531185
2be2_protein,2be2,0.3624498
5j7w_protein,5j7w,0.7002457
4a9s_protein,4a9s,0.49558824
1tu6_protein,1tu6,0.0
5hz6_protein,5hz6,0.6632176
5d7c_protein,5d7c,0.2857143
5t66_protein,5t66,0.84127563
2fqy_protein,2fqy,0.9948225
3stj_protein,3stj,0.36089867
1css_protein,1css,0.3456117
2pk6_protein,2pk6,0.67134655
4flp_protein,4flp,0.8863233
2jdh_protein,2jdh,0.9155173
1j16_protein,1j16,1.0
3uu1_protein,3uu1,0.6320422
2qzl_protein,2qzl,0.18716632
3h0v_protein,3h0v,0.89222044
5m56_protein,5m56,0.9904692
4q3q_protein,4q3q,0.0
4yw6_protein,4yw6,0.8744681
6drx_protein,6drx,0.8870739
5jmx_protein,5jmx,0.9039062
4n6h_protein,4n6h,0.0
5brn_protein,5brn,0.8816038
5fsn_protein,5fsn,0.85052633
1bzj_protein,1bzj,0.91190106
5h5f_protein,5h5f,0.4600217
1tl9_protein,1tl9,0.25731823
2fu8_protein,2fu8,0.5821501
3loo_protein,3loo,0.67996603
4i9u_protein,4i9u,0.2379227
2pzy_protein,2pzy,0.18604651
5h19_protein,5h19,0.2046589
3ia6_protein,3ia6,0.71694213
6ezg_protein,6ezg,0.7066298
4y2j_protein,4y2j,0.8454466
4j86_protein,4j86,0.45580646
1csi_protein,1csi,0.50412655
1dhi_protein,1dhi,0.11232143
4n9c_protein,4n9c,0.0
5uqv_protein,5uqv,0.9169922
6h7n_protein,6h7n,0.54647005
5azf_protein,5azf,0.61478305
4br3_protein,4br3,0.799411
3nw5_protein,3nw5,0.24620253
4wzv_protein,4wzv,0.5991344
2qbq_protein,2qbq,0.84134614
3wd1_protein,3wd1,0.11070999
1c5z_protein,1c5z,1.0
1h3a_protein,1h3a,0.36592302
4tyl_protein,4tyl,0.31967214
3ik1_protein,3ik1,0.8933424
5n49_protein,5n49,0.4661066
3lkz_protein,3lkz,0.6460041
4mqu_protein,4mqu,0.8877315
3kl6_protein,3kl6,0.85005015
6g9d_protein,6g9d,0.91646117
5a3s_protein,5a3s,0.21974018
3oxc_protein,3oxc,0.5847063
3rv8_protein,3rv8,0.88123846
2ydw_protein,2ydw,0.8919598
1pmu_protein,1pmu,0.5247868
3eax_protein,3eax,0.27511773
1my8_protein,1my8,0.7876289
2ntf_protein,2ntf,0.06675627
3vuc_protein,3vuc,0.14329833
6dqa_protein,6dqa,0.70669293
2bdj_protein,2bdj,0.7486828
1owi_protein,1owi,0.94336814
2pwc_protein,2pwc,0.33989835
4b80_protein,4b80,0.81311077
5khh_protein,5khh,0.9078105
4eqj_protein,4eqj,0.31886142
6cis_protein,6cis,0.661859
3dgq_protein,3dgq,0.0
5hbh_protein,5hbh,0.7952381
3qx9_protein,3qx9,0.012976861
3jwr_protein,3jwr,0.91386557
2g8n_protein,2g8n,0.8269006
1v2w_protein,1v2w,0.724537
3k5i_protein,3k5i,0.0141162025
6cha_protein,6cha,0.0634278
1bxo_protein,1bxo,0.82205343
2ohv_protein,2ohv,0.018021794
2bub_protein,2bub,0.5910326
1moq_protein,1moq,0.0
1okw_protein,1okw,0.6106383
2i3v_protein,2i3v,0.93853426
1xh5_protein,1xh5,0.6702203
3fpm_protein,3fpm,0.20578703
3pjg_protein,3pjg,0.0011532548
2ovx_protein,2ovx,0.7126106
4d85_protein,4d85,0.80121005
3udj_protein,3udj,0.92180365
2lsv_protein,2lsv,0.0
1s4d_protein,1s4d,0.010381356
4bde_protein,4bde,0.26366398
5nw7_protein,5nw7,0.0
2z4w_protein,2z4w,0.22780728
6dge_protein,6dge,0.657392
3zt3_protein,3zt3,0.9682056
5m4c_protein,5m4c,0.21020229
4kwg_protein,4kwg,0.5507055
3wzj_protein,3wzj,0.27859184
4c61_protein,4c61,0.8042292
1fo3_protein,1fo3,0.0
4yur_protein,4yur,0.33695653
4mk9_protein,4mk9,0.795204
6hdo_protein,6hdo,0.8954608
2v0z_protein,2v0z,0.7017167
3os3_protein,3os3,0.7395739
3f9y_protein,3f9y,0.0
4b0c_protein,4b0c,0.0
3koo_protein,3koo,0.6100575
4ycm_protein,4ycm,0.58201754
3v5l_protein,3v5l,0.6933075
1gj5_protein,1gj5,0.9300902
4frj_protein,4frj,0.99626863
4zt6_protein,4zt6,0.7847222
2qtu_protein,2qtu,0.45784023
3cso_protein,3cso,0.87088275
5cy3_protein,5cy3,0.27715737
1xap_protein,1xap,0.67798465
5j9l_protein,5j9l,0.61962366
5g53_protein,5g53,0.86973476
6gfs_protein,6gfs,0.65356266
2x2m_protein,2x2m,0.71875
4og6_protein,4og6,0.7883037
1ppm_protein,1ppm,0.8068618
5vzu_protein,5vzu,0.0
6fn9_protein,6fn9,0.5710404
5y5n_protein,5y5n,0.20316711
3f1a_protein,3f1a,0.9226434
6c0t_protein,6c0t,0.07882096
6bm6_protein,6bm6,0.9137074
4f8j_protein,4f8j,0.52822
4mg8_protein,4mg8,0.7540107
5igl_protein,5igl,0.7600865
6euc_protein,6euc,0.922956
4cl9_protein,4cl9,0.77734375
6faf_protein,6faf,0.6208661
2xvd_protein,2xvd,0.66973096
4j5d_protein,4j5d,0.8717331
1o4r_protein,1o4r,0.3395574
3rxj_protein,3rxj,0.94861114
2ay1_protein,2ay1,0.73396677
5ccm_protein,5ccm,0.21100116
2cm7_protein,2cm7,0.9039598
2qcm_protein,2qcm,0.68562233
6bsk_protein,6bsk,0.272612
4nks_protein,4nks,0.46205598
1vru_protein,1vru,0.26104242
3lpf_protein,3lpf,0.7898369
1xom_protein,1xom,0.912037
2h4g_protein,2h4g,0.9670377
6aji_protein,6aji,0.0
4flk_protein,4flk,0.85727847
3rdo_protein,3rdo,0.9640625
5ti4_protein,5ti4,0.85647184
1fzq_protein,1fzq,0.0
5bpp_protein,5bpp,0.31679183
5y12_protein,5y12,0.642341
5ng9_protein,5ng9,0.78571427
5fdd_protein,5fdd,0.34942085
4aa7_protein,4aa7,0.7375817
2x4z_protein,2x4z,0.67995805
1fax_protein,1fax,0.4582986
3o9f_protein,3o9f,0.5385311
4ucu_protein,4ucu,0.33781362
5bvd_protein,5bvd,0.79364276
3bmy_protein,3bmy,0.73278236
4v25_protein,4v25,0.0
6fdp_protein,6fdp,0.20524691
5wef_protein,5wef,0.7161017
5a8y_protein,5a8y,0.68255395
2z52_protein,2z52,0.6929392
5h2u_protein,5h2u,0.54041094
4zk5_protein,4zk5,0.19760372
2y4m_protein,2y4m,0.0
4q0k_protein,4q0k,0.9416961
2bpy_protein,2bpy,0.74435025
6ft8_protein,6ft8,0.12625629
4awm_protein,4awm,0.2621547
5mnb_protein,5mnb,1.0
3gy7_protein,3gy7,1.0
3lp0_protein,3lp0,0.0
5neb_protein,5neb,0.780303
4dsy_protein,4dsy,0.8101966
2hds_protein,2hds,0.17608696
1qkn_protein,1qkn,0.95100504
4bg6_protein,4bg6,0.20418938
4yl3_protein,4yl3,0.73521507
3atp_protein,3atp,0.0
6afi_protein,6afi,0.46256456
5urm_protein,5urm,0.0
1nc3_protein,1nc3,0.7777453
5ml5_protein,5ml5,0.33486438
5fe9_protein,5fe9,0.41238672
3mdz_protein,3mdz,0.9279762
2aog_protein,2aog,0.55969715
3lbj_protein,3lbj,0.72975075
5nyz_protein,5nyz,0.75776106
3ecn_protein,3ecn,0.41304347
2weq_protein,2weq,0.6827153
1rq2_protein,1rq2,0.0
5ty9_protein,5ty9,0.9535794
4b34_protein,4b34,0.7307162
1gnn_protein,1gnn,0.6768242
5ngf_protein,5ngf,0.28764117
3rx8_protein,3rx8,0.07128379
1ros_protein,1ros,0.56084657
6bqa_protein,6bqa,0.5965986
3h2m_protein,3h2m,0.8659274
3d2e_protein,3d2e,0.67071664
5gut_protein,5gut,0.0
1f5k_protein,1f5k,0.9713333
3pvu_protein,3pvu,0.684938
4ddy_protein,4ddy,0.91753733
3q6w_protein,3q6w,0.6856899
5mjb_protein,5mjb,0.9140058
3b66_protein,3b66,0.7940765
4llj_protein,4llj,0.69498384
5d0r_protein,5d0r,0.0
5yj8_protein,5yj8,0.0
4pkr_protein,4pkr,0.376846
4uua_protein,4uua,0.0
5cyv_protein,5cyv,0.027237022
2uxi_protein,2uxi,0.0
2ych_protein,2ych,0.0
5q17_protein,5q17,0.8641148
5w2p_protein,5w2p,0.93345326
3qpp_protein,3qpp,0.49296623
2uyn_protein,2uyn,0.17971888
4j9a_protein,4j9a,0.93266255
4pv7_protein,4pv7,0.52675587
5dqf_protein,5dqf,0.0
2yj2_protein,2yj2,0.7568737
1fbm_protein,1fbm,0.7139017
3arx_protein,3arx,0.8452586
4o4k_protein,4o4k,0.37767857
4gcj_protein,4gcj,0.9409375
1hq5_protein,1hq5,0.91386557
2jke_protein,2jke,0.0
5lo5_protein,5lo5,0.4165819
2vrj_protein,2vrj,0.5299465
5fh7_protein,5fh7,0.98500884
4xty_protein,4xty,0.70328665
4gj8_protein,4gj8,0.55197704
1xog_protein,1xog,0.8893885
4bi2_protein,4bi2,0.99240124
5uwm_protein,5uwm,0.21513867
3bmn_protein,3bmn,0.8870107
2yex_protein,2yex,0.982821
2zjf_protein,2zjf,0.11226415
4prg_protein,4prg,0.1881122
3p58_protein,3p58,0.4878788
1o4i_protein,1o4i,0.75826085
2va6_protein,2va6,0.8012912
2zdl_protein,2zdl,0.9343467
1bai_protein,1bai,0.2968095
2kp8_protein,2kp8,0.0
3fty_protein,3fty,0.76674455
6b5j_protein,6b5j,0.7882966
3fue_protein,3fue,0.65384614
5ene_protein,5ene,0.8110933
1e3g_protein,1e3g,0.84393066
456c_protein,456c,0.85839957
5aia_protein,5aia,0.74823946
1yw7_protein,1yw7,0.8776978
5t8j_protein,5t8j,0.7862776
5j6n_protein,5j6n,0.76860744
1ckb_protein,1ckb,0.0
1igj_protein,1igj,0.124205664
6ei5_protein,6ei5,0.18184863
1wun_protein,1wun,0.8051039
4djy_protein,4djy,0.0
4whr_protein,4whr,1.0
3bu1_protein,3bu1,0.094303794
5nr8_protein,5nr8,0.94009066
5vcw_protein,5vcw,0.744391
5lcj_protein,5lcj,0.01701109
4w9i_protein,4w9i,0.7720411
3m96_protein,3m96,0.79448104
3oys_protein,3oys,0.93424034
1ynd_protein,1ynd,0.0064031947
4mr3_protein,4mr3,0.27210885
2wbg_protein,2wbg,0.9054054
1kyn_protein,1kyn,0.16965812
1nms_protein,1nms,0.82706183
1e1y_protein,1e1y,0.91721046
3qin_protein,3qin,0.920347
6eqv_protein,6eqv,0.5736196
5wou_protein,5wou,0.58407515
2hzl_protein,2hzl,0.37882653
4hf4_protein,4hf4,0.91222477
4dcx_protein,4dcx,0.1146789
4b5s_protein,4b5s,0.3239726
1jmi_protein,1jmi,0.93899083
4klv_protein,4klv,0.0
3qqs_protein,3qqs,0.9056837
3dg8_protein,3dg8,0.0
2qve_protein,2qve,0.9591078
4wup_protein,4wup,0.0
4q09_protein,4q09,0.62095773
1kcs_protein,1kcs,0.3202941
5u0y_protein,5u0y,0.91051453
5pzm_protein,5pzm,0.81283
5f4p_protein,5f4p,0.75238097
5oci_protein,5oci,0.7825461
1k1l_protein,1k1l,0.8516791
3rpy_protein,3rpy,0.92585087
4tt2_protein,4tt2,0.05124598
5f62_protein,5f62,0.5978403
2zu4_protein,2zu4,0.8069287
5nq5_protein,5nq5,0.0
4a6l_protein,4a6l,0.61725205
5wjj_protein,5wjj,0.6407927
4efk_protein,4efk,0.9744898
5aku_protein,5aku,0.97117877
2wsx_protein,2wsx,0.0
5u4b_protein,5u4b,0.1858108
1lf3_protein,1lf3,0.1621872
2f1g_protein,2f1g,0.4097222
4keq_protein,4keq,0.026838236
5vl2_protein,5vl2,0.061069988
4anm_protein,4anm,0.3741218
3b7r_protein,3b7r,0.34347826
2qi4_protein,2qi4,0.7647184
1ez9_protein,1ez9,0.704339
3k23_protein,3k23,0.6242716
2fdp_protein,2fdp,0.0
4a4w_protein,4a4w,0.8525064
4aoi_protein,4aoi,0.97930145
4a4g_protein,4a4g,0.8399123
5fus_protein,5fus,0.0
1mkd_protein,1mkd,0.4116866
3ft4_protein,3ft4,0.115513176
5am5_protein,5am5,0.6960526
4uyd_protein,4uyd,0.9992625
2ioa_protein,2ioa,0.0049494524
3lzv_protein,3lzv,0.8375468
5ofw_protein,5ofw,0.65931374
3rjm_protein,3rjm,0.8237876
5alz_protein,5alz,0.2714724
5ntk_protein,5ntk,0.08510088
3qch_protein,3qch,0.89869756
5nea_protein,5nea,0.30301857
6asz_protein,6asz,0.67430663
4aia_protein,4aia,0.6241419
4ciy_protein,4ciy,0.79161566
6bu1_protein,6bu1,0.68325436
4mw4_protein,4mw4,0.80551773
4um1_protein,4um1,0.79083335
1o0o_protein,1o0o,0.5455163
2uxx_protein,2uxx,0.47801724
1j1a_protein,1j1a,0.0
4bzs_protein,4bzs,0.7941919
2ica_protein,2ica,0.8974265
3f7b_protein,3f7b,0.1570771
5qar_protein,5qar,0.5305383
1clu_protein,1clu,0.8704399
3s3m_protein,3s3m,0.87471265
5est_protein,5est,0.23121521
1ppc_protein,1ppc,0.77275413
5j1r_protein,5j1r,0.3069809
3d20_protein,3d20,0.80523515
1y3p_protein,1y3p,0.14052463
3ddu_protein,3ddu,0.76228935
1c88_protein,1c88,0.9656457
3tz2_protein,3tz2,0.9354486
5uyu_protein,5uyu,0.8082686
5n2z_protein,5n2z,0.79285717
1hsl_protein,1hsl,0.9441106
3pgl_protein,3pgl,0.0
1w82_protein,1w82,0.90487516
2er0_protein,2er0,0.57130283
6ecz_protein,6ecz,0.46113074
5wtt_protein,5wtt,0.06252816
2wxl_protein,2wxl,0.78315085
2uwo_protein,2uwo,0.669598
2xj0_protein,2xj0,0.9786765
3lox_protein,3lox,0.53642714
4a4e_protein,4a4e,0.8409742
2ie4_protein,2ie4,0.0
1tkc_protein,1tkc,0.81339467
2j79_protein,2j79,0.96428573
3fcf_protein,3fcf,0.6689017
3u81_protein,3u81,0.922523
3tv6_protein,3tv6,0.12027798
2xp2_protein,2xp2,0.80430186
1xgj_protein,1xgj,0.49927536
4xv1_protein,4xv1,0.4514402
2vwy_protein,2vwy,0.45578948
3wka_protein,3wka,0.10524798
3r91_protein,3r91,0.96825397
4fz6_protein,4fz6,0.36284918
3vw6_protein,3vw6,0.9804625
3omm_protein,3omm,0.8349315
2jaj_protein,2jaj,0.6336317
2ad5_protein,2ad5,0.0
4qf8_protein,4qf8,0.0
3pju_protein,3pju,0.79230183
1pop_protein,1pop,0.5782248
1ag9_protein,1ag9,0.0
1vso_protein,1vso,0.8442383
5w6o_protein,5w6o,0.0
3dxj_protein,3dxj,0.62377584
4hww_protein,4hww,0.0
1oiq_protein,1oiq,0.65954417
2y7z_protein,2y7z,0.909465
5ih6_protein,5ih6,0.92950964
4dhu_protein,4dhu,0.95131576
3mag_protein,3mag,0.6559322
5kby_protein,5kby,0.9710201
1p7m_protein,1p7m,0.0
4x3r_protein,4x3r,0.5855943
